time,value,regime,cp_prob,detected_75
586,-1.3674887196321954,3,0.9264647730019124,1
587,-1.6798754955718334,3,0.9276675043233261,1
588,-0.3357313467646035,3,0.7551889480420949,1
589,-1.6848670607270937,3,0.926189129283823,1
590,-0.942747010224486,3,0.8954798246184993,1
591,-1.3821259574120934,3,0.9239353891765124,1
592,-0.6168161394028865,3,0.8438534710033738,1
593,-0.7330703157704413,3,0.8718146167176075,1
594,-0.16996804459368064,3,0.6412514385647071,0
595,-1.4080131190837977,3,0.9357661042224359,1
596,-1.215899948234697,3,0.9283318996012867,1
597,-1.783010972625846,3,0.9290369335746373,1
598,-1.3554346080608892,3,0.937183861477774,1
599,-0.6981596055641182,3,0.8971100622276386,1
600,-0.3944091066837184,3,0.8168128436840663,1
601,-1.7377322593421005,3,0.9147752221459992,1
602,-0.3043152639154718,3,0.754667670802923,1
603,0.08451028704396069,3,0.4314161960873151,0
604,-0.6692520774210393,3,0.8901838332278406,1
605,0.5014366500464529,3,0.12439680225715412,0
606,-1.6190313592828585,3,0.9044196454728124,1
607,-1.9957237626491335,3,0.8363056439683753,1
608,-2.422976199123423,3,0.7093961688735182,0
609,0.19683544919134643,3,0.3871787888798008,0
610,-0.4765074749167538,3,0.8413446900664889,1
611,-1.0444677367283641,3,0.922815733189002,1
612,-0.7760250989441437,3,0.9018743998766983,1
613,-1.9003912378387011,3,0.8883831606877612,1
614,0.9566015836934612,3,0.006873023934521646,0
615,-0.8966230544198179,3,0.9070380555261384,1
616,-0.9124841643160857,3,0.9083669962739928,1
617,-0.41938670088104646,3,0.8132066619639039,1
618,-0.6151926146106295,3,0.8731518918027864,1
619,-0.8208927805766949,3,0.9031682332220154,1
620,-1.6323795643562495,3,0.9067150972368516,1
621,-0.6228253142912035,3,0.8752321043163792,1
622,0.505619597180027,3,0.19324974647604687,0
623,0.07633603692398228,3,0.5850461213007029,0
624,0.27454930131151767,3,0.4540612729635123,0
625,-1.408972541144948,3,0.9004085326631327,1
626,-1.7916838562068649,3,0.8707641911388492,1
627,-1.1006295360797185,3,0.8999718384875711,1
628,-0.9554200701690443,3,0.8960910729003692,1
629,-0.12464678522324113,3,0.729138652908824,0
630,-2.3539717037718555,3,0.7020379489041608,0
631,0.2236402555684911,3,0.49705247143138936,0
632,-1.1264063188631916,3,0.8888138850035289,1
633,-1.3415048559579361,3,0.8927205765336719,1
634,-1.8096835002081342,3,0.8792364578955391,1
635,-2.323885337492616,3,0.8240130868038693,1
636,-0.34146353283046826,3,0.7457999908893467,0
637,-0.9413456262492769,3,0.883988409093799,1
638,-2.031968719792843,3,0.8678654851340178,1
639,-2.0360630176508927,3,0.8568129503871919,1
640,-1.2686277594321025,3,0.9117688785632226,1
641,0.33521722023151446,3,0.29712603305285173,0
642,-1.2076730810908838,3,0.9031446548020763,1
643,-2.202514362494485,3,0.8637453262725349,1
644,-1.1965944512687554,3,0.9008467622503507,1
645,-1.2181788557981363,3,0.9183402037790622,1
646,-3.1575093143532573,3,0.49466378497468,0
647,-1.0434358932142498,3,0.8880111947994563,1
648,-1.1847476241669423,3,0.9040009424350712,1
649,-0.44303490814926527,3,0.7294169169544069,0
650,0.4791648759562763,3,0.14898983002491714,0
651,-0.098747976361794,3,0.5704926009274431,0
652,-1.2151109524438644,3,0.8930941546343459,1
653,-1.8852207269933363,3,0.9204676996006836,1
654,1.0586878425998885,3,0.014615485584603244,0
655,-0.9526252527884094,3,0.8637793686840611,1
656,-0.988856566469643,3,0.8699880681801552,1
657,-1.0193000696880026,3,0.8765700185150734,1
658,-0.841532191385716,3,0.8481652658117362,1
659,-1.115488329539154,3,0.8871072449413376,1
660,-1.458929605504189,3,0.9152898385760077,1
661,-1.4374871529923137,3,0.9161564779364237,1
662,-1.0262026161727986,3,0.8922111116138013,1
663,-1.434739816907012,3,0.923481416693112,1
664,-1.5702766261417316,3,0.9269424288543131,1
665,-0.9148558178464825,3,0.8762078115995425,1
666,-1.2039817739366843,3,0.914777347455374,1
667,0.20319439086615088,3,0.26434046277702444,0
668,-3.1207758467144098,3,0.6254077455256585,0
669,-0.1267945184620305,3,0.55131769182197,0
670,-0.0031318460018967542,3,0.504327814694598,0
671,-2.65871218592652,3,0.8240259393208891,1
672,-1.274150075264279,3,0.8971174675930882,1
673,-1.2971526927966333,3,0.8985267850437533,1
674,-2.126009355774257,3,0.9027083179000518,1
675,-1.6222533500727003,3,0.9127098299264139,1
676,-1.888460676372663,3,0.9153332143195969,1
677,0.4018163547388982,3,0.19528659950240057,0
678,-0.25145728548203106,3,0.6616781906074906,0
679,0.017244075995326957,3,0.5190902601420014,0
680,-0.42266234876541187,3,0.744213206744499,0
681,-1.9032414169737835,3,0.8988139367125841,1
682,-1.419616213023819,3,0.9079194679815394,1
683,-0.6085003510176655,3,0.7935658667303008,1
684,-1.9777022471135564,3,0.8987408913966352,1
685,-0.4296012558620895,3,0.7225525579031844,0
686,-1.192260318526508,3,0.9101786670915559,1
687,-1.299856646039678,3,0.9169832622037803,1
688,-0.43123202543720673,3,0.7216676854502226,0
689,-0.6445893508111682,3,0.8121040249158127,1
690,-1.288772932655264,3,0.9127603829470837,1
691,-0.07253615730860152,3,0.5011773944773414,0
692,-1.864850662079918,3,0.9064678467593407,1
693,-0.507251514444589,3,0.7637363931636338,1
694,-0.525518993625293,3,0.7771035973203093,1
695,-1.2476371514511921,3,0.8996027546046738,1
696,-0.7390935822063056,3,0.8391686627762254,1
697,-2.0008908611082425,3,0.8876448708802962,1
698,-0.2607783846344791,3,0.6410780595300477,0
699,-1.1479217091543912,3,0.910314144673794,1
700,-1.4181784164152316,3,0.9207581346648575,1
701,-0.1607926193304885,3,0.5671591406944536,0
702,-1.5634749524342073,3,0.9180576128020961,1
703,-2.126769037090848,3,0.8153524344283689,1
704,-2.245303338819123,3,0.8056118740436244,1
705,-0.5151920389234883,3,0.8084702138844185,1
706,-2.0243434819970263,3,0.8534994725988534,1
707,0.4038353455874919,3,0.1499800666829133,0
708,-2.665543526306978,3,0.5472465854192511,0
709,0.3571650946320306,3,0.1637688671866232,0
710,-0.8311860262379053,3,0.8683047310940835,1
711,-1.0773704894963139,3,0.9016728836343825,1
712,-1.4359352694471599,3,0.9183289582888902,1
713,-0.6806911085183434,3,0.8428864341777853,1
714,-1.0301077619398786,3,0.900491155263954,1
715,-0.11735849438678281,3,0.568607510209139,0
716,-0.9086178810703682,3,0.8901873496989975,1
717,-0.8797585908304979,3,0.8868889744789908,1
718,-1.2908897697710846,3,0.913046618925882,1
719,-1.045556498976854,3,0.9048152902413159,1
720,-0.7537585848863526,3,0.8665253928486348,1
721,-2.3681347141253006,3,0.7622573539378507,1
722,-2.0785483376845706,3,0.8833498852590049,1
723,-0.40538872478182797,3,0.7201816971647879,0
724,-0.8633076494976465,3,0.8729219258274385,1
725,-1.1471866690821433,3,0.9080751750346422,1
726,-0.9852528535476854,3,0.8919150322155105,1
727,-0.7219346357106631,3,0.8418316218376323,1
728,-1.4318077442474892,3,0.9193976755024117,1
729,-1.6226437803218503,3,0.9222292324393769,1
730,-0.8433237959218547,3,0.8733191468188523,1
731,-1.7826982220920256,3,0.9133431094003903,1
732,-0.6733977954284225,3,0.8247302206565676,1
733,-2.3620668833902725,3,0.8227200820061071,1
734,-0.17667549013948503,3,0.5294680074079561,0
735,-0.6219220140695656,3,0.8276511638747428,1
736,-0.7951762125488995,3,0.8714351408944,1
737,-0.21384721284358887,3,0.6303969810670078,0
738,0.3323795555700615,3,0.12191005842471447,0
739,-0.18850394798549563,3,0.6574001375289209,0
740,-2.472699385065316,3,0.3907540336388226,0
741,-2.0236615733885612,3,0.8406668048104908,1
742,-1.499854862156543,3,0.9213162485659799,1
743,-0.9791271598313329,3,0.9055931527682253,1
744,-0.5858727836247015,3,0.8221918562248648,1
745,-1.5805950505227724,3,0.9166805295960324,1
746,-0.8505865884183373,3,0.888072724369943,1
747,-1.604306345882658,3,0.9235162097660511,1
748,-1.4892142423935586,3,0.9289214530004201,1
749,-2.125328877478578,3,0.8662303038658999,1
750,-0.8464664922218086,4,0.8715149989644047,1
751,-1.7033692112326673,4,0.9253108098313025,1
752,-0.9517465059546655,4,0.8995462910836951,1
753,3.107283593215679,4,1.959125990583609e-09,0
754,-0.898797777663886,4,0.8134014022347817,1
755,6.264764129674782,4,7.279989300720798e-08,0
756,1.9866358017617785,4,0.16574632769506556,0
757,1.3696722473897478,4,0.2650655647844725,0
758,-0.7167155603624271,4,0.5595977600082421,0
759,2.4006197588179825,4,0.21340656609825387,0
760,-0.15127565247554786,4,0.4663772884786962,0
761,1.2440196292907229,4,0.33389129775572096,0
762,6.120169076537589,4,0.7287653691694036,0
763,0.8078802005507002,4,0.35268138477077327,0
764,3.2985466525713516,4,0.5568200789874257,0
765,-0.4063528502517748,4,0.393736695846726,0
766,0.9300230190060766,4,0.3635695044770527,0
767,4.54160127127102,4,0.85583487262388,1
768,-0.2539341155755348,4,0.35083417073706635,0
769,4.624897115993857,4,0.9102391859250432,1
770,2.4155038709109506,4,0.5170971967940181,0
771,-0.12493355178853527,4,0.3186751119804472,0
772,2.264815478111042,4,0.5299512772276178,0
773,2.9451088992534595,4,0.6884437678149448,0
774,2.243619924434393,4,0.5575754756036021,0
775,-2.140449439780913,4,0.3992416593587435,0
776,-0.4542743516497372,4,0.2951389225426097,0
777,0.5049627288969905,4,0.3258911944930557,0
778,0.8511331417999074,4,0.3617741938438149,0
779,2.241344195101356,4,0.5977171034719426,0
780,1.3554020018665076,4,0.45491815585279577,0
781,-1.6706887174202025,4,0.23922134766027572,0
782,1.7603957020119263,4,0.5403406547837974,0
783,2.221171490567646,4,0.6504866397841077,0
784,2.1195808958620797,4,0.6299230881744494,0
785,3.1615614511092436,4,0.8400954621245288,1
786,2.6678443090978083,4,0.7660872617691996,1
787,1.9183601584568732,4,0.6365648380817094,0
788,0.8596685770827059,4,0.43721610807779754,0
789,-2.321921867031983,4,0.11158979209144133,0
790,1.8592364382651718,4,0.6011460803593948,0
791,1.4153753743262223,4,0.5252173828793184,0
792,1.543157674390747,4,0.5489692479333811,0
793,-1.5534971516406189,4,0.17330081768763167,0
794,-1.1621130808165248,4,0.24098944749364623,0
795,3.106305706665807,4,0.7669185765171836,1
796,0.9208896922866899,4,0.48025182114633974,0
797,2.3630013947452486,4,0.6899642515615174,0
798,1.0566367522609224,4,0.527417207115434,0
799,1.0595122789914904,4,0.532514903886908,0
800,2.8765676119519954,4,0.7278224320328852,0
801,-0.03208945643474781,4,0.41389748063336984,0
802,1.1922415538819666,4,0.583844894853086,0
803,0.07544942258991505,4,0.43914838752989777,0
804,0.13100754513536883,4,0.47087465438855536,0
805,0.38165575306272126,4,0.5153543559252365,0
806,1.4442675432674257,4,0.6499070739592392,0
807,0.04250275667304537,4,0.46718819224784597,0
808,3.5115122511470416,4,0.6793934937496723,0
809,-0.7892146044390078,4,0.2799316719296297,0
810,0.6262567116772819,4,0.5418592419153606,0
811,0.12053788345165017,4,0.4727447501936611,0
812,3.8939557687074657,4,0.6910548466550276,0
813,1.3931095530231492,4,0.6288215936993304,0
814,3.0636890789372697,4,0.7302728666568092,0
815,-1.971120746073944,4,0.13650188663845755,0
816,1.5341005317385177,4,0.6084312640194591,0
817,2.779261591246874,4,0.6701922417345584,0
818,1.1645679785508483,4,0.5769586801967423,0
819,3.1309607501307024,4,0.6986840179471209,0
820,-0.03457690020074433,4,0.41620748763996807,0
821,3.81869488037116,4,0.7414250737458171,0
822,5.5977962472385006,4,0.8991215355083415,1
823,0.2743228791206819,4,0.39361395478400885,0
824,0.10899495719845642,4,0.3697068088436972,0
825,3.906768954235402,4,0.8711195991665179,1
826,4.159144291461425,4,0.8957229734391433,1
827,-0.045720054306536584,4,0.3069161659024893,0
828,0.1596263658082855,4,0.35213504838121573,0
829,0.4364307822789856,4,0.39630485095183876,0
830,-1.688901022068554,4,0.18045769314846652,0
831,-0.8373038929683965,4,0.28391158066365413,0
832,-1.0082815335041357,4,0.2810102665567479,0
833,-0.5355951302082569,4,0.32415551649598434,0
834,0.9306302252264377,4,0.4503406265814909,0
835,1.4684294650730414,4,0.5197339734588309,0
836,4.101000985628154,4,0.8875739146251068,1
837,-0.9967080814775819,4,0.27633679454738763,0
838,2.9686447969531677,4,0.748279448501192,0
839,0.5720223115489821,4,0.390121009653651,0
840,0.9010725806951341,4,0.43204830175499015,0
841,2.3496389843332075,4,0.6547740542059527,0
842,-1.2454440431245972,4,0.2491432122245516,0
843,1.764819492368101,4,0.553366282811163,0
844,1.3329044164261121,4,0.4914361740350272,0
845,1.9849025280162982,4,0.5871963590874386,0
846,1.578337287815636,4,0.5579545142298533,0
847,5.9106002798217885,4,0.9833633570020212,1
848,-0.2754799685026319,4,0.29775119143425105,0
849,-0.0619939100036353,4,0.3183678838217424,0
850,-0.24628105284952873,4,0.32314872208667494,0
851,-0.11095423832050932,4,0.33157872051499715,0
852,-0.2747742546130354,4,0.3468813141756519,0
853,3.3780330622151036,4,0.7189291924625113,0
854,3.8410084959797097,4,0.8044039545081817,1
855,-0.14149258749895255,4,0.3595092618421289,0
856,-0.6647111462084574,4,0.3592280045752057,0
857,1.9428311127728082,4,0.5666922262778451,0
858,-0.10444608856194249,4,0.41762840666340206,0
859,2.2658636355110215,4,0.6028830159615673,0
860,1.4058460417025995,4,0.5290728440183213,0
861,-2.031488229994464,4,0.2611916356978348,0
862,4.095010402660123,4,0.8184274066683416,1
863,4.591755346191043,4,0.9043722248634908,1
864,-0.22557738096877245,4,0.31746648818394774,0
865,0.2245968801280317,4,0.36393371133817937,0
866,1.5717307814498098,4,0.5324189750709588,0
867,1.66891357997405,4,0.559276952246743,0
868,2.317088545345661,4,0.6654295086287595,0
869,5.020409077532699,4,0.9347718321315838,1
870,0.6461055450119012,4,0.40413991806131705,0
871,-0.5965944890769075,4,0.28006875717279744,0
872,-1.7586384560290544,4,0.259809683105066,0
873,-0.46186007988383815,4,0.3100877686692244,0
874,0.9337460542524059,4,0.4342143692966016,0
875,4.589115727035575,4,0.924780560085742,1
876,-0.03522259807234285,4,0.32645649824842965,0
877,1.447575903277797,4,0.47320193796978527,0
878,0.9671542078544959,4,0.4632310542565471,0
879,3.376786546896168,4,0.7665383907946811,1
880,6.053864851747243,4,0.9849395705881793,1
881,-0.061737545840641284,4,0.3048109599817081,0
882,0.02112111496355573,4,0.3106596245049097,0
883,3.088321754138144,4,0.7718761090518798,1
884,2.3637829792526226,4,0.6417445634129021,0
885,4.693414651472067,4,0.945879750194778,1
886,2.167856370651928,4,0.6077416983575948,0
887,0.2814158184258809,4,0.31229484792935963,0
888,2.181309661384619,4,0.6177971515452914,0
889,3.2174071611658155,4,0.8156800928779487,1
890,2.640964362394728,4,0.7153948415567233,0
891,2.0145480622145957,4,0.5897013632037695,0
892,3.133349379178308,4,0.829599150689288,1
893,3.3385911808913455,4,0.8556322039130961,1
894,3.7643179820750543,4,0.8975617837761749,1
895,2.2974197751792853,4,0.7000922101114517,0
896,0.6657638393662912,4,0.34354813860385436,0
897,1.2934273728666457,4,0.48168875043163395,0
898,3.4130179330167136,4,0.8762172199893237,1
899,-0.6338713419744721,4,0.15564529015116796,0
900,1.7373466177458023,4,0.5886970558692896,0
901,0.21332237534527865,4,0.2915695975727222,0
902,1.057489645869635,4,0.45217024339958317,0
903,3.5569037252145974,4,0.8959567653594948,1
904,1.3821981360398068,4,0.5407423267861801,0
905,1.0928730963122977,4,0.45809518722553283,0
906,-1.7197122819598385,4,0.02979241538688638,0
907,2.4925071320544414,4,0.7738612394550243,1
908,2.290968362282151,4,0.7422288605031694,0
909,5.32650944661092,4,0.9757565574361468,1
910,0.38444353009399834,4,0.2763941687272421,0
911,1.4383006553278779,4,0.5845595477271237,0
912,1.4987673674215105,4,0.6053350762120581,0
913,4.154906559526949,4,0.9251683377207692,1
914,0.8094089352260958,4,0.40478349316718226,0
915,1.5580430515406785,4,0.6127138754404063,0
916,2.2157930194330784,4,0.7621960823002009,1
917,1.3732182463127163,4,0.6009527744908145,0
918,0.10713277089894346,4,0.24478885183173113,0
919,1.388179985796615,4,0.6051151201029751,0
920,3.147263499719544,4,0.8423513348939178,1
921,-1.0530305988221205,4,0.08220343669677532,0
922,1.265939348293752,4,0.5689044312091062,0
923,-0.40024162987834644,4,0.22992572952721077,0
924,3.390093257849685,4,0.8055185601024514,1
925,-2.0463738095675494,4,0.0726243918154068,0
926,-0.11784369454317667,4,0.3584062110104465,0
927,1.7544237501290416,4,0.6152258828591566,0
928,4.13104805846868,4,0.8300137909822679,1
929,0.8684994778540244,4,0.48899885350348066,0
930,-0.11039905338639677,4,0.3442422314324475,0
931,4.76231413888118,4,0.8787288308077046,1
932,-1.896027800832488,4,0.1644807989959069,0
933,-3.397611913240164,4,0.23773443997208973,0
934,1.8800289001066648,4,0.5329824670112289,0
935,-0.004108448705222312,4,0.35626093115058877,0
936,-1.0424656342614265,4,0.33145292663922477,0
937,2.4167128945987066,4,0.6097272657388053,0
938,1.4876014275423977,4,0.48798261379625824,0
939,-0.12815726147345674,4,0.3594741285444767,0
940,-1.5606087973417888,4,0.36176425033678244,0
941,2.7449146565602893,4,0.6123189938947059,0
942,2.300402355917322,4,0.5706148410716991,0
943,0.8016482724412342,4,0.4399458126793049,0
944,4.693273992095332,4,0.8070921836914005,1
945,-1.1401695326523051,4,0.3698372768606648,0
946,-2.0510503418494777,4,0.43058872857936503,0
947,-0.38381613976248885,4,0.39792138814046935,0
948,0.9088279672890044,4,0.41596953226717565,0
949,1.4866788986453836,4,0.44727470954525256,0
950,0.5175278842873403,4,0.4040342211498971,0
951,1.7041107930285935,4,0.4614306767247943,0
952,-1.5030788483808881,4,0.44453767734874217,0
953,3.887529208146519,4,0.7007646417009666,0
954,0.8356976432148624,4,0.4046327010107022,0
955,3.2345916631762552,4,0.6227977778072297,0
956,1.6854506927554083,4,0.4808772734078327,0
957,1.913506438307568,4,0.509244199622275,0
958,2.1395345604644076,4,0.5335897843702186,0
959,1.89541712003463,4,0.5133133927021771,0
960,2.285445519735088,4,0.5539013501840763,0
961,3.658305060264863,4,0.7410735986500282,0
962,1.3930423394029403,4,0.48932943047693533,0
963,2.418007515177025,4,0.6095128355455907,0
964,0.8205286114255466,4,0.5048281458175724,0
965,3.8802344308989456,4,0.7624648991947938,1
966,-0.3527846041185394,4,0.3313077367565567,0
967,4.601880865821631,4,0.8571865907156423,1
968,0.9196840987113132,4,0.4747195709564978,0
969,-1.8615502042360963,4,0.1891136918654963,0
970,1.2562088298215786,4,0.5024663924780083,0
971,-0.36210331494976167,4,0.3035303355691439,0
972,2.681287097977448,4,0.6954176773580653,0
973,-0.3052479586047818,4,0.3303400961208098,0
974,0.10763313357044058,4,0.37871086143335875,0
975,-2.779081461891062,4,0.20156891827904258,0
976,0.09538736150184657,4,0.4109836991029829,0
977,-3.8477586532579133,4,0.19447352020558906,0
978,-2.1678056469714466,4,0.35038165563830725,0
979,2.520829312288595,4,0.5868968686088673,0
980,2.571600317301664,4,0.5967318264923303,0
981,1.8509151235699295,4,0.5136850164946374,0
982,-0.933952286258426,4,0.3515889936162208,0
983,0.9045772877160403,4,0.4270846777466279,0
984,0.9927949218188632,4,0.45120714674340595,0
985,-1.3167293783850855,4,0.3676082190372812,0
986,4.006796603534301,4,0.746100329559935,0
987,2.7547245811513426,4,0.6048200352894229,0
988,0.5580716523406721,4,0.4039866765602213,0
989,1.0537716779890616,4,0.4345151119537249,0
990,1.416765615895105,4,0.4597761451857757,0
991,-3.0834697368485813,4,0.5646542465098568,0
992,0.5056452349588061,4,0.40826845628511427,0
993,-0.3639684959955971,4,0.41924514354387515,0
994,-1.003240019789831,4,0.46526621866272444,0
995,0.4377994142280902,4,0.4113073374282228,0
996,4.595373053699046,4,0.6487952786090267,0
997,2.2816857225340197,4,0.4646534135512463,0
998,-0.1423579795655936,4,0.44499777080284314,0
999,2.145165562712317,4,0.443025314652029,0
